,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Log2 Fold change,p value
1810055G02Rik,1989.31852153157,2036.67479693336,1191.14010801285,607.848167179377,913.785664501806,1536.0570085908,-0.77081478551258,1
1810058I24Rik,1724.3231339405,1702.62314181773,1744.2613244767,1396.11769846853,1668.5423321428,1783.09298110643,-0.0931850267841049,1
1810062G17Rik,12.0452448905032,21.9618735197127,14.1496125141915,28.9962906605003,35.3397770801803,16.6274212270138,0.7495340021834,1
1810062O18Rik,1.85311459853896,1.15588807998488,3.85898523114313,2.14787338225928,2.52426979144145,3.95890981595567,0.329649079498598,1
1810063B05Rik,744.025511313392,772.133237429899,782.087673511675,693.763102469748,820.387682218472,772.779196074546,-0.00712129948139571,1
1810063B07Rik,364.137018612906,412.652044554602,311.291475312213,423.131056305079,455.209985723275,405.39236515386,0.238560282016249,1
1810064F22Rik,241.831455109334,187.25386895755,352.453984444406,528.376852035783,401.358896839191,334.923770429849,0.694358682161876,1
1810065E05Rik,0,0,0,0,0,0,NA,1
1810074P20Rik,2494.29224963344,3145.17146563886,2209.91220903463,2625.77520981197,2278.57419840782,2629.50789975775,-0.0591892463082976,1
2010001E11Rik,0.92655729926948,1.15588807998488,0,0,0,0.791781963191133,-1.39510354720761,1
2010001M06Rik,20.3842605839286,21.9618735197127,19.2949261557157,24.7005438959817,23.5598513867869,16.6274212270138,0.0740559426159411,1
2010001M09Rik,20.3842605839286,18.4942092797581,14.1496125141915,12.8872402935557,12.6213489572073,10.2931655214847,-0.56672627724888,1
2010002M12Rik,1.85311459853896,2.31177615996976,5.14531364152418,6.44362014677785,0.841423263813818,2.3753458895734,0.0532684871746455,1
2010002N04Rik,72.2714693430194,71.6650609590625,29.585553438764,109.541542495223,95.9222520747752,59.383647239335,0.610042290714241,1
2010003K11Rik,971.032049634415,1538.48703445987,665.031788167,818.339758640786,969.319599913518,896.297182332363,-0.242191185989031,1
2010003K15Rik,725.494365328003,936.269344787752,879.848632700634,870.962656506139,973.526716232587,773.570978037737,0.0427543529267428,1
2010005H15Rik,0,0,0,0,0,0,NA,1
2010007H12Rik,302.98423686112,317.869221995842,284.278578694211,274.927792929188,310.485184347299,319.879913129218,0.000256361490138181,1
2010009K17Rik,1.85311459853896,8.09121655989415,1.28632841038104,2.14787338225928,2.52426979144145,0,-1.26528626857833,1
2010011I20Rik,4837.55565948596,5493.93604416813,4750.4108195372,4712.43420067686,4368.66958572134,3859.93707055678,-0.220864771472887,1
2010012O05Rik,225.153423722484,203.436302077339,235.398099099731,178.27349072752,230.549974284986,225.657859509473,-0.0655790880274247,1
2010015L04Rik,0.92655729926948,1.15588807998488,1.28632841038104,1.07393669112964,14.3041954848349,0,2.19058482351675,1
2010016I18Rik,15.7514740875812,6.93532847990927,12.8632841038104,18.2569237492039,4.20711631906909,14.2520753374404,0.0465603513928946,1
2010106E10Rik,0,0,0,0,0,0,NA,1
2010106G01Rik,9774.25294999374,9188.1543477998,10514.4484264547,10515.9880795414,8778.56891136956,10746.0648044301,0.0273320334010729,1
2010107E04Rik,2020.82146970674,1873.69457765549,2046.54850091624,2102.76804123184,2026.98864252749,2093.47151067736,0.0669416850263579,1
2010107G12Rik,0.92655729926948,1.15588807998488,0,0,1.68284652762764,1.58356392638227,0.649427434527307,1
2010107G23Rik,270.554731386688,65.8856205591381,302.287176439545,242.709692195299,167.44322949895,203.487964540121,-0.0578060189986616,1
2010107H07Rik,226.079981021753,221.930511357097,199.380903609062,194.382541094465,223.818588174476,247.035972515634,0.0392304413939518,1
2010109I03Rik,0.92655729926948,1.15588807998488,1.28632841038104,0,0.841423263813818,0,-2.00131994428807,1
2010109K11Rik,332.634070437743,332.895767035645,250.834040024304,323.254944030022,358.446310384686,302.460709939013,0.10297517101781,1
2010110P09Rik,82.4635996349837,53.1708516793044,36.0171954906692,67.6580115411674,70.6795541603607,65.7179029448641,0.249477676655449,1
2010111I01Rik,298.351450364773,240.424720636855,298.428191208402,211.565528152539,243.171323242193,283.457942822426,-0.181578265031927,1
2010204K13Rik,2.77967189780844,2.31177615996976,2.57265682076209,10.7393669112964,29.4498142334836,22.1698949693517,3.0244103451184,0.13903326354957
2010300C02Rik,7.41245839415584,6.93532847990927,27.0128966180019,7.51755683790749,5.88996284669672,11.876729447867,-0.71002109130235,1
2010305A19Rik,646.736994890097,582.567592312379,631.587249497093,571.334319680969,556.180777380933,665.096849080552,-0.0539309859341651,1
2010315B03Rik,0,0,0,0,0,0,NA,1
2010317E24Rik,4.6327864963474,2.31177615996976,2.57265682076209,1.07393669112964,2.52426979144145,4.7506917791468,-0.188954312485248,1
2010320M18Rik,203.842605839286,210.371630557248,198.094575198681,173.977743963002,208.672969425827,163.107084417373,-0.165998606093807,1
2010321M09Rik,340.973086131169,374.507737915101,387.184851524694,329.6985641768,398.83462704775,381.638906258126,0.00978790161458901,1
2200002D01Rik,194.577032846591,203.436302077339,191.662933146776,161.090503669446,190.161657621923,191.611235092254,-0.119333922430306,1
2200002J24Rik,0,0,1.28632841038104,1.07393669112964,0,0.791781963191133,0.536472426028694,1
2200002K05Rik,8.33901569342532,12.7147688798337,0,8.59149352903713,7.57280937432436,8.70960159510247,0.240553395897434,1
2210009G21Rik,88.9495007298701,79.7562775189567,79.7523614436247,117.059099333131,100.970791657658,83.137106135069,0.277560876849327,1
2210010C04Rik,0,0,0,0,0,0,NA,1
2210010C17Rik,397.493081386607,131.771241118276,194.235589967538,254.522995797725,163.236113179881,342.841590061761,0.072146422672983,1
2210012G02Rik,584.657655839042,640.361996311623,626.441935855569,625.031154237451,532.620925994147,620.757059141849,-0.0580773508330848,1
2210013O21Rik,19.4577032846591,12.7147688798337,20.5812545660967,25.7744805871114,17.6698885400902,21.3781130061606,0.297221249230932,1
2210015D19Rik,201.989491240747,208.059854397278,208.385202481729,200.826161241243,206.148699634385,190.027671165872,-0.0508838656338898,1
2210016F16Rik,1102.60318613068,1102.71722830557,1192.42643642323,844.114239227898,818.704835690845,1124.33038773141,-0.285787998578393,1
2210016L21Rik,391.007180291721,356.013528635343,401.334464038886,378.025715277634,376.116198924777,365.011485031112,-0.0371611238610467,1
2210018M11Rik,384.521279196834,264.698370316537,349.881327623644,415.613499467171,366.860543022825,330.964860613894,0.156319995576056,1
2210019I11Rik,0,0,0,0,0,0,NA,1
2210020M01Rik,13.8983594890422,4.62355231993952,12.8632841038104,12.8872402935557,12.6213489572073,12.6685114110581,0.282623327702667,1
2210021J22Rik,128.791464598458,109.809367598563,135.06448309001,86.9888719815009,123.689219780631,120.350858405052,-0.174789261161893,1
2210039B01Rik,125.08523540138,121.368248398412,176.226992222203,119.20697271539,132.103452418769,95.013835582936,-0.287444019782001,1
2210403K04Rik,1384.2766051086,1674.88182789809,1604.05152774516,1164.14737318453,1474.17355820181,1499.63503828401,-0.172405094258474,1
2210404J11Rik,221.447194525406,233.489392156946,282.99225028383,194.382541094465,235.598513867869,234.367461104575,-0.151541419555284,1
2210404O07Rik,14.8249167883117,12.7147688798337,21.8675829764777,11.8133036024261,11.7799256933934,19.7945490797783,-0.187434585856199,1
2210407C18Rik,0.92655729926948,0,1.28632841038104,0,0,3.16712785276453,0.5172461669806,1
2210408F21Rik,218.667522627597,190.721533197505,190.376604736395,190.086794329946,169.126076026577,228.033205399046,-0.0304337558864147,1
2210408I21Rik,100.068188321104,63.5738443991683,123.48752739658,99.8761122750566,81.6180565899403,104.51521914123,-0.00563936131706244,1
2210409E12Rik,0,0,0,0,0,0,NA,1
2210411K11Rik,448.453732846428,451.952239274088,382.03953788317,468.236397332523,519.158153773125,488.529471288929,0.202720927990828,1
2210414B05Rik,0,1.15588807998488,1.28632841038104,0,0.841423263813818,0,-1.53728748209699,1
2210415F13Rik,0,0,0,0,0,0,NA,1
2210417A02Rik,55.5934379561688,47.39141127938,91.3293171370541,38.6617208806671,48.8025493012014,50.6740456442325,-0.49227754406466,1
2210417K05Rik,0,0,0,0,0.841423263813818,0,Inf,1
2300002M23Rik,0,0,0,0,0,0,NA,1
2300003K06Rik,0,0,0,0,0,0,NA,1
2300005B03Rik,0,0,0,0,0,0,NA,1
2300009A05Rik,306.690466058198,329.428102795691,253.406696845066,272.779919546929,325.630803095947,303.252491902204,0.0195530809311541,1
2310001A20Rik,1438.9434857655,1748.85866501712,1610.48316979707,1436.92729273146,1474.17355820181,1471.92266957232,-0.13059252641887,1
2310001H17Rik,259.436043795454,197.656861677414,298.428191208402,340.437931088096,388.737547881984,319.879913129218,0.473546910993917,1
2310001K24Rik,3.70622919707792,4.62355231993952,0,2.14787338225928,3.36569305525527,0.791781963191133,-0.401702566872526,1
2310002J15Rik,0,0,0,0,0.841423263813818,0,Inf,1
2310002L09Rik,0,0,0,0,0,0,NA,1
2310002L13Rik,0,0,0,0,0,0,NA,1
2310003C23Rik,1006.24122700666,1102.71722830557,1090.80649200313,950.433971649732,1011.39076310421,1021.39873251656,-0.101093878445771,1
2310003F16Rik,1088.70482664164,1046.07871238632,1103.66977610694,988.02175583927,1082.91174052838,1193.21541852904,0.0114019298717792,1
2310003H01Rik,238.125225912256,243.892384876809,281.705921873449,201.900097932373,189.320234358109,291.375762454337,-0.16201831771719,1
2310003L22Rik,137.130480291883,143.330121918125,196.8082467883,165.386250433965,186.795964566668,177.359159754814,0.14994123520987,1
2310004I24Rik,643.957322992289,700.468176470837,748.643134841768,637.918394531007,681.552843689192,614.422803436319,-0.114110868617717,1
2310004N24Rik,98.2150737225649,58.9502920792288,25.7265682076209,40.8095942629264,58.8996284669672,41.1726620859389,-0.376505334250494,1
2310005A03Rik,5.55934379561688,2.31177615996976,2.57265682076209,2.14787338225928,7.57280937432436,6.33425570552907,0.620373608131575,1
2310005G13Rik,0,0,0,1.07393669112964,0,0.791781963191133,Inf,1
2310007B03Rik,53.7403233576298,26.5854258396522,56.5984500567659,59.0665180121303,126.213489572073,44.3397899387035,0.745869591311531,1
2310007L24Rik,0.92655729926948,0,0,1.07393669112964,0,0.791781963191133,1.00977934591927,1
2310008H04Rik,214.03473613125,175.694988157702,186.517619505251,182.569237492039,221.294318383034,154.397482822271,-0.045748322209965,1
2310008H09Rik,1639.07986240771,1829.77083061606,1650.35935051888,1740.85137632115,1798.96293803394,1949.36719337657,0.100669842916097,1
2310009A05Rik,217.740965328328,213.839294797203,207.098874071348,214.787338225928,206.990122898199,183.693415460343,-0.0770337507599944,1
2310009B15Rik,49.1075368612824,45.0796351194103,57.884778467147,42.9574676451856,42.0711631906909,35.630188343601,-0.333820704935364,1
2310010M20Rik,0,0,0,0,0,0,NA,1
2310011J03Rik,492.001925912094,516.681971753241,550.548559643087,457.497030421227,445.954329821323,579.58439705591,-0.0722826446020947,1
2310014F07Rik,21.310817883198,21.9618735197127,23.1539113868588,22.5526705137225,17.6698885400902,23.753458895734,-0.0542299357595121,1
2310014H01Rik,260.362601094724,121.368248398412,180.085977453346,227.674578519484,209.514392689641,178.150941718005,0.131283738222035,1
2310014L17Rik,80.6104850364448,49.7031874393498,20.5812545660967,9.66543022016677,6.73138611051054,7.91781963191133,-2.63364740761019,0.832496287624149
2310015A10Rik,263.142272992532,390.690171034889,396.189150397362,605.700293797118,726.148276671325,197.945490797783,0.542918454179526,1
2310015B20Rik,0,0,0,0,0,0.791781963191133,Inf,1
2310015D24Rik,0,0,0,0,0,0.791781963191133,Inf,1
2310016C08Rik,72.2714693430194,128.303576878322,60.4574352879091,98.802175583927,134.627722210211,80.7617602454956,0.267415537448885,1
2310016M24Rik,768.116001094399,854.201291108826,756.361105304054,777.53016437786,778.316519027781,731.606533988607,-0.0564179914967953,1
2310021P13Rik,1839.21623904992,2220.46100165095,1718.53475626907,2082.36324410037,1863.75252934761,1721.33398797752,-0.0279234385608861,1
2310022A10Rik,167.706871167776,216.151070957172,182.658634274108,191.160731021076,180.906001719971,209.82222024565,0.0386256869158282,1
2310022B05Rik,613.380932116396,901.592702388206,908.147857729017,898.885010475509,806.083486733637,858.291648099189,0.0811131637006439,1
2310028H24Rik,157.514740875812,245.048272956794,195.521918377919,238.41394543078,234.757090604055,154.397482822271,0.0694226115585472,1
2310028O11Rik,1490.83069452459,1545.42236293978,1588.61558682059,1549.69064530007,1467.4421720913,1563.76937730249,-0.0137806300383407,1
2310030A07Rik,0,0,0,0,0,0,NA,1
2310030G06Rik,529.990775182143,733.988930790398,607.147009699853,614.291787326155,560.387893700003,547.121336565073,-0.119988838243621,1
2310030N02Rik,268.701616788149,371.040073675146,451.501272043746,327.550690794541,408.931706213515,296.126454233484,-0.0796784802022344,1
2310033E01Rik,0.92655729926948,0,1.28632841038104,0,0,0,-Inf,1
2310033P09Rik,173.266214963393,186.097980877566,142.782453552296,168.608060507354,183.430271511412,194.778362945019,0.122948533297728,1
2310034C09Rik,0,0,0,0,0,0,NA,1
2310034G01Rik,0,0,1.28632841038104,0,0,2.3753458895734,0.884878587174299,1
2310034O05Rik,2.77967189780844,3.46766423995464,24.4402397972398,1.07393669112964,0.841423263813818,4.7506917791468,-2.2027502702003,1
2310035C23Rik,935.822872262175,1083.06713094583,1124.25103067303,1085.74999473207,1017.28072595091,985.768544172961,-0.0251608918136488,1
2310035K24Rik,470.691108028896,457.731679674012,544.116917591182,478.97576424382,486.342646484387,369.762176810259,-0.141379707292921,1
2310036O22Rik,1578.85363795519,1687.59659677792,1363.50811500391,1584.05661941622,1564.20584742989,1329.40191619791,-0.0482528182307628,1
2310037I24Rik,223.300309123945,225.398175597051,194.235589967538,235.192135357391,230.549974284986,225.657859509473,0.104849725466893,1
2310039H08Rik,857.065501824269,951.295889827555,815.532212181582,829.079125552083,1099.74020580466,953.305483682125,0.13542359373568,1
2310040G24Rik,101.921302919643,65.8856205591381,73.3207193917195,68.731948232297,77.4109402708712,64.9261209816729,-0.192082282535174,1
2310042D19Rik,5.55934379561688,4.62355231993952,5.14531364152418,9.66543022016677,7.57280937432436,4.7506917791468,0.520588284547841,1
2310042E22Rik,0,0,0,0,0,0,NA,1
2310043J07Rik,0,0,0,0,0,0,NA,1
2310043L19Rik,0,0,0,0,0,0,NA,1
2310044G17Rik,1736.36837883101,1951.13907901448,1386.66202639077,1596.94385970978,1785.50016581292,1775.96694343771,0.0237550085564838,1
2310044H10Rik,1656.68445109383,2301.37316724989,2289.66457047826,1909.4594368285,2018.57440988935,1656.40786699585,-0.161917244835192,1
2310045N01Rik,301.131122262581,269.321922636477,299.714519618783,308.219830354207,313.850877402554,300.877146012631,0.0849558969630219,1
2310046A06Rik,0,0,0,0,0,0,NA,1
2310046K01Rik,16.6780313868506,28.897201999622,38.5898523114313,26.848417278241,19.3527350677178,60.1754292025261,0.337886793654767,1
2310046O06Rik,412.317998174919,457.731679674012,529.96730507699,408.095942629264,390.420394409611,562.165193865705,-0.0411148860108289,1
2310047B19Rik,180.678673357549,231.177615996976,174.940663811822,179.34742741865,196.893043732433,190.027671165872,-0.0513760125870445,1
2310047M10Rik,334.487185036282,401.093163754753,322.868431005642,323.254944030022,334.886458997899,312.753875460498,-0.124563857525308,1
2310050B05Rik,0,0,0,0,0,0,NA,1
2310050C09Rik,0,0,0,0,0,0,NA,1
2310057J16Rik,600.409129926623,571.00871151253,578.84778467147,641.140204604396,597.410517307811,554.247374233793,0.0346391350451827,1
2310057J18Rik,0,0,0,0,0,3.16712785276453,Inf,1
2310057M21Rik,87.0963861313311,91.3151583188054,70.7480625709574,94.5064288194084,90.0322892280785,93.4302716565537,0.157853742380514,1
2310057N15Rik,0,0,0,0,0,0,NA,1
2310061C15Rik,207.548835036364,225.398175597051,200.667232019443,243.783628886429,197.734466996247,228.033205399046,0.079589834340796,1
2310061I04Rik,691.211745255032,629.959003591759,674.036087039667,650.805634824562,699.222732229283,763.277812516253,0.0829634894631826,1
2310061J03Rik,81.5370423357142,102.874039118654,93.9019739578162,65.5101381589081,65.6310145774778,76.0110684663488,-0.426017295980021,1
2310061N02Rik,0,0,0,0,0,0,NA,1
2310065F04Rik,0,0,0,0,0,0,NA,1
2310067B10Rik,1476.93233503555,1470.28963774077,1719.82108467946,1678.56304823563,1538.12172625166,1354.73893902003,-0.0298652326241778,1
2310068J16Rik,8.33901569342532,6.93532847990927,10.2906272830484,9.66543022016677,7.57280937432436,4.7506917791468,-0.217390921978347,1
2310069B03Rik,0,0,0,0,0,0,NA,1
2310069G16Rik,0,0,1.28632841038104,0,0,0,-Inf,1
2310079F23Rik,140.836709488961,139.86245767817,110.62424329277,170.755933889613,135.469145474025,133.811151779302,0.169260895084046,1
2310079G19Rik,0,0,0,0,0,0,NA,1
2400001E08Rik,798.692391970292,817.212872549309,770.510717818245,794.713151435934,898.640045753157,703.102383313726,0.00605665427878839,1
2400003C14Rik,1655.75789379456,1848.26503989582,1811.15040181651,1724.7423259542,1641.61678770076,1738.75319116773,-0.0581740423182942,1
2410001C21Rik,2985.36761824626,3712.71251291143,2460.74624905894,2742.8343091451,2418.25046020091,2397.51578454275,-0.277043592322102,1
2410002F23Rik,194.577032846591,275.101363036401,221.24848658554,225.526705137225,238.12278365931,316.712785276453,0.175610988728094,1
2410002I01Rik,392.86029489026,387.222506794934,330.586401467928,443.535853436542,360.970580176128,369.762176810259,0.080333263627006,1
2410002O22Rik,1231.39465072914,1377.81859134198,1149.97759888065,1215.69633435875,1195.66245787943,1300.10598355984,-0.0184334810165229,1
2410003K15Rik,463.27864963474,423.055037274466,496.522766407083,416.687436158301,413.980245796398,503.573328589561,-0.0516321148703264,1
2410004A20Rik,4.6327864963474,4.62355231993952,1.28632841038104,5.3696834556482,5.88996284669672,3.16712785276453,0.452508841785146,1
2410004B18Rik,164.000641970698,178.006764317671,127.346512627723,151.425073449279,174.17461560946,175.775595828432,0.0952146755233145,1
2410004I01Rik,0,0,0,0,0,0,NA,1
2410004N09Rik,102.847860218912,137.550681518201,144.068781962677,194.382541094465,247.378439561262,243.077062699678,0.832901859782054,0.595686431781789
2410004P03Rik,0,0,1.28632841038104,4.29574676451856,0,1.58356392638227,2.1923879970377,1
2410006H16Rik,313.176367153084,275.101363036401,208.385202481729,420.983182922819,436.698673919371,477.444523804253,0.7449349557544,0.717436338963018
2410007B07Rik,0,0,0,0,0,0,NA,1
2410012M07Rik,0,0,0,0,0,0,NA,1
2410015M20Rik,1926.31262518125,2008.93348301372,2006.67232019443,1962.08233469385,2157.40924841863,2186.11000037072,0.0857052171226868,1
2410016O06Rik,213.10817883198,239.26883255687,194.235589967538,198.678287858984,228.867127757358,243.868844662869,0.0543015556426897,1
2410017I17Rik,2.77967189780844,0,1.28632841038104,0,0.841423263813818,0,-2.27270671288504,1
2410017P09Rik,302.05767956185,383.75484255498,339.590700340596,321.107070647763,336.569305525527,327.797732761129,-0.0573014633185816,1
2410018L13Rik,0,0,0,0,0,0,NA,1
2410018M08Rik,91.7291726276785,101.718151038669,101.619944420102,57.9925813210006,53.8510888840843,148.063227116742,-0.183048970914769,1
2410022L05Rik,75.9776985400974,41.6119708794556,52.7394648256228,39.7356575717967,42.0711631906909,49.0904817178503,-0.379889857762353,1
2410042D21Rik,228.859652919562,268.166034556492,239.257084330874,218.009148299317,230.549974284986,267.622303558603,-0.0399348409870913,1
2410057H14Rik,0,0,0,0,0,0,NA,1
2410066E13Rik,31.5029481751623,19.6500973597429,21.8675829764777,32.2181007338892,28.6083909696698,31.6712785276453,0.341114501614211,1
2410075B13Rik,159.367855474351,171.071435837762,191.662933146776,131.020276317816,181.747424983785,182.901633497152,-0.0749542979761943,1
2410076I21Rik,27.7967189780844,48.5472993593649,78.4660330332437,31.1441640427596,38.7054701354356,25.3370228221163,-0.701667884698646,1
2410088K16Rik,0,1.15588807998488,3.85898523114313,0,0,0.791781963191133,-2.66303814679842,1
2410089E03Rik,404.905539780763,194.18919743746,398.761807218124,590.665180121303,476.245567318621,987.352108099343,1.04171646676762,1
2410091C18Rik,439.188159853734,462.355231993952,524.821991435466,431.722549834116,474.562720790993,526.535005522104,0.00651406299192115,1
2410114N07Rik,0,0,0,0,0,0,NA,1
2410127L17Rik,36.1357346715097,39.3001947194859,42.4488375425745,49.4010877919635,45.4368562459462,41.9644440491301,0.214716109462068,1
2410131K14Rik,270.554731386688,270.477810716462,254.693025255447,207.269781388021,403.041743366819,282.666160859235,0.166353169874377,1
2410137F16Rik,20.3842605839286,20.8059854397278,29.585553438764,11.8133036024261,12.6213489572073,13.4602933742493,-0.901250692143239,1
2410137M14Rik,0,0,0,0,0,0,NA,1
2410141K09Rik,0,0,0,0,0,0,NA,1
2500003M10Rik,2298.78865948758,2036.67479693336,2208.62588062425,1930.93817065109,2037.08572169325,1982.6220358306,-0.13714616548955,1
2500004C02Rik,54.6668806568993,42.7678589594405,45.0214943633365,53.6968345564821,58.8996284669672,34.0466244172187,0.0417903096408475,1
2510002D24Rik,545.742249269724,627.647227431789,565.984500567659,578.851876518876,549.449391270423,550.288464417838,-0.0513184941653412,1
2510003D18Rik,0,0,0,0,0,0,NA,1
2510003E04Rik,654.149453284253,720.11827383058,602.001696058329,655.101381589081,579.74062876772,636.592698405671,-0.0786349258594953,1
2510006D16Rik,895.980908393587,885.410269268417,897.857230445969,853.779669448065,913.785664501806,914.508167485759,0.00152042670813495,1
2510009E07Rik,447.527175547159,261.230706076583,388.471179935075,420.983182922819,407.248859685888,320.671695092409,0.0663931856008844,1
2510012J08Rik,499.41438430625,632.270779751729,446.355958402222,516.563548433357,495.598302386339,447.35680920299,-0.11264214540339,1
2510039O18Rik,1281.42874488969,1363.94793438216,1204.00339211666,1238.24900487248,1151.90844816112,1217.76065938796,-0.0934595290924419,1
2510049J12Rik,364.137018612906,187.25386895755,154.359409245725,157.868693596057,252.426979144145,175.775595828432,-0.26808171772694,1
2600006L11Rik,1.85311459853896,1.15588807998488,0,0,1.68284652762764,1.58356392638227,0.118420699052537,1
2610001J05Rik,547.595363868263,565.229271112606,547.975902822325,512.267801668839,557.022200644747,527.326787485295,-0.0568607285314241,1
2610002D18Rik,5.55934379561688,2.31177615996976,1.28632841038104,1.07393669112964,5.88996284669672,7.91781963191133,0.700523632984629,1
2610002I17Rik,150.102282481656,182.630316637611,138.923468321153,144.981453302502,179.223155192343,155.189264785462,0.0234762444423146,1
2610002J02Rik,345.605872627516,227.709951757021,311.291475312213,170.755933889613,201.100160051502,186.860543313107,-0.662920366307544,1
2610002M06Rik,1167.46219707954,1212.52659590414,1183.42213755056,1136.22501921516,1043.36484712913,1150.45919251672,-0.0977154323544845,1
2610005L07Rik,190.870803649513,196.500973597429,171.081678580679,242.709692195299,150.614764222673,120.350858405052,-0.120580299430115,1
2610008E11Rik,457.719305839123,493.564210153543,536.398947128895,485.419384390598,440.064366974627,385.597816074082,-0.182309180748311,1
2610015P09Rik,173.266214963393,157.200778877944,180.085977453346,155.720820213798,153.139034014115,168.649558159711,-0.0965314815091163,1
2610017I09Rik,0,0,0,0,0,0,NA,1
2610018G03Rik,8.33901569342532,9.24710463987903,2.57265682076209,15.035113675815,12.6213489572073,3.16712785276453,0.612626797393648,1
2610019F03Rik,315.029481751623,331.73987895566,212.244187712872,221.230958372706,274.303984003305,239.118152883722,-0.225617718726419,1
2610020C07Rik,7.41245839415584,10.4029927198639,10.2906272830484,21.4787338225928,13.4627722210211,16.6274212270138,0.875619864634117,1
2610020H08Rik,107.48064671526,53.1708516793044,128.632841038104,96.6543022016677,103.4950614491,106.098783067612,0.0822128892844452,1
2610021K21Rik,3.70622919707792,3.46766423995464,2.57265682076209,2.14787338225928,5.04853958288291,1.58356392638227,-0.150674531928867,1
2610024G14Rik,365.063575912175,412.652044554602,311.291475312213,445.683726818801,488.866916275828,597.795382209306,0.49272876046799,1
2610027L16Rik,807.957964962987,844.954186468947,716.484924582242,780.751974451249,788.413598193547,955.680829571698,0.0916756316376075,1
2610028E06Rik,0,0,0,1.07393669112964,0.841423263813818,0,Inf,1
2610028H24Rik,0.92655729926948,2.31177615996976,1.28632841038104,1.07393669112964,0,0.791781963191133,-1.27807853505024,1
2610029G23Rik,144.542938686039,161.824331197883,144.068781962677,166.460187125094,187.637387830481,178.942723681196,0.242922305019949,1
2610029I01Rik,923.777627371672,699.312288390852,1157.69556934294,718.46364636573,743.818165211415,932.719152639155,-0.215466220050576,1
2610034B18Rik,250.17047080276,285.504355756265,321.582102595261,249.153312342077,286.925332960512,359.469011288775,0.0630425468853445,1
2610034M16Rik,0,0,0,0,0,0,NA,1
2610035D17Rik,15.7514740875812,3.46766423995464,5.14531364152418,5.3696834556482,5.04853958288291,11.0849474846759,-0.180228379398502,1
2610037D02Rik,0,0,0,0,0,0,NA,1
2610039C10Rik,85.2432715327922,85.535717918881,77.1797046228626,67.6580115411674,95.0808288109614,95.013835582936,0.055887594567291,1
2610044O15Rik,121.379006204302,119.056472238443,105.478929651246,93.4324921282788,119.482103461562,129.852241963346,-0.0131875698889815,1
2610100L16Rik,0,0,0,0,0,0,NA,1
2610101N10Rik,1575.14740875812,1783.53530741667,1597.61988569326,1756.96042668809,1602.91131756532,1635.82153595288,0.0114206303413812,1
2610109H07Rik,0,1.15588807998488,0,0,0,0.791781963191133,-0.545826605982838,1
2610203C20Rik,44.474750364935,45.0796351194103,39.8761807218124,52.6228978653524,31.1326607611113,48.2986997546591,0.0289524620110498,1
2610203C22Rik,31.5029481751623,17.3383211997732,59.171106877528,41.883530954056,32.8155072887389,34.0466244172187,0.00976123150776519,1
2610204G22Rik,18.5311459853896,25.4295377596673,32.1582102595261,21.4787338225928,22.7184281229731,11.876729447867,-0.440925406784419,1
2610206C17Rik,63.9324536495941,60.1061801592137,69.4617341605764,62.2883280855192,73.2038239518021,61.7589931289084,0.0276973661408945,1
2610301B20Rik,315.029481751623,317.869221995842,280.419593463068,284.593223149355,261.682635046097,344.425153988143,-0.0361765026898508,1
2610301G19Rik,912.658939780438,838.018857989037,975.036935068831,696.984912543137,789.255021457361,797.324436933471,-0.255347122703677,1
2610305D13Rik,109.333761313799,90.1592702388206,150.500424014582,98.802175583927,134.627722210211,71.260376687202,-0.19998449488966,1
2610306M01Rik,55.5934379561688,49.7031874393498,55.3121216463849,57.9925813210006,64.789591313664,32.4630604908365,-0.0490014962399741,1
2610318N02Rik,1.85311459853896,0,0,0,0.841423263813818,0,-1.13904849024037,1
2610507B11Rik,8687.40123795064,9545.32376451513,9084.05123411093,10068.1564793404,10507.693718507,9939.2389839383,0.159735571374135,1
2610507I01Rik,640.251093795211,56.6385159192591,1044.49866922941,573.482193063228,63.1067447860363,465.567794356386,-0.659908520939242,1
2610524H06Rik,7.41245839415584,5.7794403999244,5.14531364152418,6.44362014677785,6.73138611051054,6.33425570552907,0.0893848599782345,1
2610528A11Rik,0,0,0,0,0,0,NA,1
2610528E23Rik,79.6839277371753,69.3532847990927,111.910571703151,89.1367453637602,111.067870823424,81.5535422086867,0.110696232895679,1
2610528J11Rik,365.990133211445,255.451265676658,382.03953788317,299.62833682517,351.714924274176,325.422386871556,-0.0389288419825736,1
2700007P21Rik,653.222895984983,707.403504950746,670.177101808524,745.312063643971,716.892620769373,624.715968957804,0.0393250954047492,1
2700023E23Rik,56.5199952554383,82.0680536789264,39.8761807218124,85.9149352903713,93.3979822833338,87.0960159510247,0.578007523564093,1
2700029M09Rik,252.950142700568,217.306959037157,317.723117364118,235.192135357391,285.242486432884,238.326370920531,-0.0545139008700821,1
2700046A07Rik,0,0,0,0,0,2.3753458895734,Inf,1
2700046G09Rik,33.3560627737013,18.4942092797581,33.4445386699071,21.4787338225928,31.1326607611113,45.1315719018946,0.196534919189117,1
2700049A03Rik,137.130480291883,146.79778615808,185.23129109487,154.646883522668,135.469145474025,133.01936981611,-0.148959271400479,1
2700050L05Rik,956.207132846103,1099.24956406562,897.857230445969,1124.41171561273,841.423263813818,909.757475706612,-0.0384754947187967,1
